Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-01790,2023-11-24,2023-12-01,Standard Class,CUST-1106,Corporate,San Francisco,West,Office Supplies,Labels,113.67,5,0.0,36.68
ORD-01791,2022-04-26,2022-05-03,Second Class,CUST-1248,Corporate,Boston,East,Office Supplies,Binders,77.78,3,0.3,20.24
ORD-01792,2022-08-12,2022-08-16,Standard Class,CUST-1237,Consumer,Atlanta,East,Furniture,Storage,5243.75,2,0.0,294.78
ORD-01793,2023-09-18,2023-09-22,First Class,CUST-1209,Corporate,Atlanta,East,Office Supplies,Binders,184.31,2,0.0,49.21
ORD-01794,2023-05-21,2023-05-25,First Class,CUST-1023,Consumer,Seattle,West,Technology,Accessories,799.61,3,0.0,196.41
ORD-01795,2021-08-14,2021-08-19,First Class,CUST-1010,Corporate,San Francisco,West,Furniture,Storage,2048.9,6,0.1,-194.69
ORD-01796,2021-05-10,2021-05-17,First Class,CUST-1274,Home Office,Houston,Central,Office Supplies,Binders,24.27,2,0.0,6.06
ORD-01797,2022-03-18,2022-03-23,Standard Class,CUST-1052,Home Office,San Francisco,West,Furniture,Tables,1346.67,5,0.0,-60.59
ORD-01798,2022-05-22,2022-05-23,Standard Class,CUST-1067,Consumer,Seattle,West,Furniture,Storage,450.54,4,0.2,-25.02
ORD-01799,2023-05-01,2023-05-02,Second Class,CUST-1099,Consumer,Miami,South,Office Supplies,Pens,14.28,4,0.0,4.96
ORD-01800,2022-07-16,2022-07-20,Standard Class,CUST-1149,Corporate,Denver,Central,Office Supplies,Pens,61.9,4,0.4,8.92
ORD-01801,2023-12-29,2024-01-03,First Class,CUST-1279,Consumer,New Orleans,South,Furniture,Tables,257.92,3,0.5,-30.46
ORD-01802,2023-01-28,2023-02-01,Standard Class,CUST-1048,Consumer,Los Angeles,West,Office Supplies,Labels,259.97,1,0.0,104.62
ORD-01803,2023-04-06,2023-04-11,Standard Class,CUST-1159,Corporate,Charlotte,South,Office Supplies,Paper,253.04,4,0.0,81.82
ORD-01804,2022-03-05,2022-03-10,Standard Class,CUST-1236,Home Office,Portland,West,Office Supplies,Paper,480.92,3,0.0,174.57
ORD-01805,2021-01-28,2021-01-30,Standard Class,CUST-1019,Corporate,Charlotte,South,Office Supplies,Binders,80.39,1,0.0,24.87
ORD-01806,2023-05-07,2023-05-11,First Class,CUST-1138,Consumer,Portland,West,Office Supplies,Labels,6.34,6,0.0,1.73
ORD-01807,2022-02-23,2022-02-28,Second Class,CUST-1107,Consumer,Philadelphia,East,Furniture,Bookcases,4639.66,4,0.1,-172.55
ORD-01808,2021-11-04,2021-11-08,Standard Class,CUST-1048,Consumer,Portland,West,Office Supplies,Paper,14.72,6,0.0,3.63
ORD-01809,2022-04-08,2022-04-11,Standard Class,CUST-1299,Corporate,Portland,West,Furniture,Bookcases,2337.99,4,0.0,362.83
ORD-01810,2022-02-19,2022-02-20,Second Class,CUST-1288,Home Office,Atlanta,East,Office Supplies,Pens,77.29,3,0.15,15.07
ORD-01811,2023-08-28,2023-08-30,Second Class,CUST-1075,Home Office,Boston,East,Technology,Monitors,586.63,5,0.5,-77.28
ORD-01812,2021-10-08,2021-10-13,Same Day,CUST-1060,Consumer,New Orleans,South,Technology,Monitors,6992.58,5,0.15,632.25
ORD-01813,2023-12-06,2023-12-09,Standard Class,CUST-1073,Corporate,Atlanta,East,Technology,Monitors,1704.69,3,0.4,151.88
ORD-01814,2023-06-11,2023-06-18,Second Class,CUST-1177,Corporate,Boston,East,Office Supplies,Labels,38.84,6,0.3,10.25
ORD-01815,2021-01-22,2021-01-24,Standard Class,CUST-1188,Consumer,Philadelphia,East,Office Supplies,Paper,138.2,1,0.0,38.36
ORD-01816,2023-03-27,2023-03-28,Second Class,CUST-1015,Corporate,New York,East,Office Supplies,Binders,448.15,5,0.0,96.04
ORD-01817,2021-08-01,2021-08-02,Standard Class,CUST-1042,Consumer,Charlotte,South,Office Supplies,Labels,99.59,2,0.15,16.85
ORD-01818,2022-07-23,2022-07-25,First Class,CUST-1086,Consumer,Los Angeles,West,Furniture,Chairs,1213.68,3,0.0,143.21
ORD-01819,2021-05-06,2021-05-07,Second Class,CUST-1022,Consumer,Atlanta,East,Office Supplies,Pens,56.06,4,0.15,8.18
ORD-01820,2021-01-07,2021-01-10,Second Class,CUST-1044,Consumer,Denver,Central,Technology,Laptops,2488.97,6,0.0,480.99
ORD-01821,2022-10-13,2022-10-18,Standard Class,CUST-1191,Consumer,Los Angeles,West,Office Supplies,Labels,76.69,2,0.2,22.79
ORD-01822,2022-09-28,2022-09-29,Second Class,CUST-1211,Corporate,Philadelphia,East,Furniture,Tables,2234.48,3,0.0,-33.28
ORD-01823,2023-06-20,2023-06-23,Standard Class,CUST-1267,Consumer,San Francisco,West,Technology,Laptops,1113.88,6,0.1,133.41
ORD-01824,2023-06-08,2023-06-11,Second Class,CUST-1282,Consumer,Portland,West,Furniture,Tables,3594.64,5,0.0,449.02
ORD-01825,2021-03-06,2021-03-07,Standard Class,CUST-1190,Consumer,San Francisco,West,Office Supplies,Pens,159.94,3,0.0,50.67
ORD-01826,2021-01-17,2021-01-19,First Class,CUST-1183,Corporate,New York,East,Office Supplies,Binders,198.31,2,0.0,84.43
ORD-01827,2023-06-10,2023-06-17,Second Class,CUST-1247,Consumer,New York,East,Furniture,Storage,1557.73,3,0.0,67.46
ORD-01828,2023-11-05,2023-11-06,First Class,CUST-1083,Corporate,San Francisco,West,Office Supplies,Pens,118.88,1,0.4,11.91
ORD-01829,2021-10-13,2021-10-15,Second Class,CUST-1177,Home Office,Nashville,South,Furniture,Bookcases,613.89,2,0.5,-136.7
ORD-01830,2022-09-22,2022-09-23,Standard Class,CUST-1284,Consumer,Philadelphia,East,Furniture,Tables,827.62,2,0.0,108.45
ORD-01831,2023-03-19,2023-03-26,Standard Class,CUST-1124,Consumer,San Francisco,West,Office Supplies,Pens,121.76,6,0.15,40.53
ORD-01832,2022-11-01,2022-11-04,Standard Class,CUST-1250,Corporate,Boston,East,Office Supplies,Binders,445.93,3,0.1,126.43
ORD-01833,2022-11-28,2022-12-03,Standard Class,CUST-1255,Corporate,San Francisco,West,Office Supplies,Binders,348.24,2,0.3,73.62
ORD-01834,2023-05-22,2023-05-24,Second Class,CUST-1215,Consumer,New York,East,Technology,Laptops,2908.42,3,0.15,352.3
ORD-01835,2021-07-27,2021-08-03,Standard Class,CUST-1196,Consumer,Chicago,Central,Technology,Monitors,2183.67,5,0.0,274.59
ORD-01836,2023-05-21,2023-05-24,Standard Class,CUST-1257,Consumer,Atlanta,East,Office Supplies,Binders,101.34,4,0.1,35.53
ORD-01837,2023-05-19,2023-05-24,Standard Class,CUST-1132,Consumer,Houston,Central,Furniture,Storage,1391.34,6,0.0,47.69
ORD-01838,2023-09-30,2023-10-04,Standard Class,CUST-1012,Consumer,Atlanta,East,Technology,Monitors,3133.02,3,0.0,524.76
ORD-01839,2021-03-14,2021-03-19,Standard Class,CUST-1043,Consumer,Portland,West,Furniture,Tables,260.87,2,0.1,-0.25
ORD-01840,2023-07-28,2023-08-04,Standard Class,CUST-1075,Consumer,Denver,Central,Furniture,Tables,4597.24,1,0.0,145.49
ORD-01841,2022-09-11,2022-09-15,Second Class,CUST-1040,Consumer,New York,East,Office Supplies,Binders,75.73,6,0.4,4.86
ORD-01842,2023-11-19,2023-11-24,Same Day,CUST-1242,Corporate,Nashville,South,Office Supplies,Labels,219.07,5,0.15,30.06
ORD-01843,2023-03-28,2023-03-30,Second Class,CUST-1066,Consumer,San Francisco,West,Technology,Monitors,5279.64,4,0.0,746.69
ORD-01844,2022-10-27,2022-10-29,Standard Class,CUST-1215,Consumer,Boston,East,Technology,Monitors,883.73,4,0.15,129.79
ORD-01845,2022-11-29,2022-12-02,Standard Class,CUST-1107,Home Office,Atlanta,East,Office Supplies,Pens,220.89,4,0.0,91.36
ORD-01846,2021-06-10,2021-06-17,Second Class,CUST-1189,Consumer,Houston,Central,Furniture,Tables,2781.35,5,0.0,381.05
ORD-01847,2021-12-08,2021-12-13,Second Class,CUST-1284,Consumer,Atlanta,East,Furniture,Bookcases,2791.06,3,0.0,394.2
ORD-01848,2021-09-10,2021-09-11,First Class,CUST-1081,Consumer,Philadelphia,East,Office Supplies,Paper,62.38,2,0.5,5.78
ORD-01849,2022-07-26,2022-07-29,Standard Class,CUST-1162,Corporate,Boston,East,Office Supplies,Labels,99.21,6,0.15,29.44
ORD-01850,2023-07-10,2023-07-12,Standard Class,CUST-1237,Consumer,Portland,West,Furniture,Storage,3341.3,3,0.0,-164.28
ORD-01851,2021-03-01,2021-03-06,Standard Class,CUST-1166,Home Office,Atlanta,East,Office Supplies,Binders,33.76,1,0.1,11.24
ORD-01852,2021-02-16,2021-02-23,Same Day,CUST-1234,Corporate,Atlanta,East,Office Supplies,Paper,331.9,2,0.1,121.43
ORD-01853,2021-03-05,2021-03-07,Standard Class,CUST-1090,Consumer,San Francisco,West,Furniture,Tables,4327.7,2,0.0,436.29
ORD-01854,2022-05-17,2022-05-21,First Class,CUST-1208,Home Office,Houston,Central,Office Supplies,Binders,109.7,6,0.0,22.83
ORD-01855,2021-09-05,2021-09-12,Same Day,CUST-1149,Corporate,Miami,South,Office Supplies,Labels,117.61,1,0.0,47.86
ORD-01856,2021-10-26,2021-10-29,Standard Class,CUST-1173,Consumer,Atlanta,East,Office Supplies,Binders,97.67,6,0.15,21.16
ORD-01857,2021-06-01,2021-06-05,Standard Class,CUST-1151,Consumer,Dallas,Central,Technology,Laptops,7258.08,3,0.2,1098.85
ORD-01858,2021-10-14,2021-10-16,Second Class,CUST-1149,Corporate,Houston,Central,Office Supplies,Pens,80.66,3,0.0,23.61
ORD-01859,2022-08-27,2022-08-29,Standard Class,CUST-1131,Consumer,Boston,East,Furniture,Tables,2728.69,4,0.0,62.99
ORD-01860,2023-01-16,2023-01-23,Standard Class,CUST-1079,Consumer,New Orleans,South,Office Supplies,Binders,314.98,3,0.0,133.87
ORD-01861,2021-12-13,2021-12-18,Standard Class,CUST-1175,Home Office,Atlanta,East,Office Supplies,Pens,209.71,1,0.3,11.23
ORD-01862,2021-09-02,2021-09-09,Second Class,CUST-1268,Corporate,Seattle,West,Technology,Laptops,2611.87,1,0.0,737.96
ORD-01863,2022-11-06,2022-11-11,Standard Class,CUST-1267,Consumer,New York,East,Office Supplies,Paper,7.37,5,0.5,-0.27
ORD-01864,2022-05-17,2022-05-19,Second Class,CUST-1282,Corporate,Dallas,Central,Technology,Accessories,7144.66,3,0.0,2113.93
ORD-01865,2022-09-13,2022-09-14,Standard Class,CUST-1050,Home Office,Chicago,Central,Technology,Laptops,1220.01,4,0.1,202.83
ORD-01866,2021-06-20,2021-06-24,Standard Class,CUST-1297,Consumer,New York,East,Furniture,Chairs,784.03,1,0.1,-19.61
ORD-01867,2023-07-24,2023-07-25,Standard Class,CUST-1168,Corporate,Denver,Central,Furniture,Chairs,1900.69,2,0.1,44.0
ORD-01868,2022-11-30,2022-12-03,Second Class,CUST-1249,Consumer,New Orleans,South,Furniture,Bookcases,3381.3,2,0.1,-243.9
ORD-01869,2022-09-16,2022-09-17,Standard Class,CUST-1099,Consumer,Philadelphia,East,Technology,Monitors,9312.72,2,0.0,2210.76
ORD-01870,2021-07-30,2021-08-06,Second Class,CUST-1098,Consumer,Seattle,West,Office Supplies,Paper,87.32,2,0.1,16.47
ORD-01871,2023-08-29,2023-09-05,Second Class,CUST-1241,Consumer,Nashville,South,Office Supplies,Paper,292.18,3,0.2,48.9
ORD-01872,2022-10-08,2022-10-12,Standard Class,CUST-1028,Consumer,Boston,East,Office Supplies,Pens,158.92,4,0.2,16.12
ORD-01873,2021-02-09,2021-02-16,First Class,CUST-1218,Home Office,Philadelphia,East,Office Supplies,Pens,102.96,3,0.0,30.21
ORD-01874,2023-06-21,2023-06-24,Second Class,CUST-1240,Corporate,Philadelphia,East,Office Supplies,Pens,40.98,6,0.0,15.6
ORD-01875,2023-09-25,2023-09-27,First Class,CUST-1141,Corporate,Denver,Central,Office Supplies,Binders,182.48,3,0.0,39.06
ORD-01876,2021-06-01,2021-06-04,First Class,CUST-1153,Consumer,Miami,South,Furniture,Storage,5635.86,5,0.2,385.99
ORD-01877,2022-06-18,2022-06-23,First Class,CUST-1160,Corporate,Boston,East,Office Supplies,Binders,209.1,1,0.15,33.48
ORD-01878,2022-10-20,2022-10-24,Standard Class,CUST-1132,Corporate,Charlotte,South,Office Supplies,Pens,114.04,6,0.0,42.13
ORD-01879,2021-04-09,2021-04-14,First Class,CUST-1258,Consumer,Portland,West,Technology,Phones,1015.98,1,0.0,190.44
ORD-01880,2021-05-18,2021-05-25,Standard Class,CUST-1081,Consumer,Denver,Central,Office Supplies,Pens,7.98,5,0.5,1.16
ORD-01881,2021-05-30,2021-06-06,Same Day,CUST-1077,Corporate,Atlanta,East,Office Supplies,Binders,202.46,6,0.0,85.51
ORD-01882,2023-06-05,2023-06-06,First Class,CUST-1004,Consumer,Seattle,West,Office Supplies,Binders,189.64,1,0.0,77.19
ORD-01883,2023-12-27,2023-12-31,First Class,CUST-1295,Corporate,San Francisco,West,Technology,Monitors,2725.3,3,0.2,313.1
ORD-01884,2021-03-22,2021-03-24,Second Class,CUST-1106,Consumer,San Francisco,West,Technology,Laptops,1442.18,2,0.0,235.17
ORD-01885,2022-12-29,2022-12-30,First Class,CUST-1227,Consumer,Boston,East,Technology,Laptops,2063.27,1,0.0,597.53
ORD-01886,2023-02-19,2023-02-24,Standard Class,CUST-1264,Consumer,Atlanta,East,Office Supplies,Paper,73.86,5,0.4,9.36
ORD-01887,2022-10-11,2022-10-15,Standard Class,CUST-1260,Corporate,Portland,West,Technology,Laptops,511.41,3,0.2,36.81
ORD-01888,2021-07-24,2021-07-27,Standard Class,CUST-1153,Home Office,Portland,West,Technology,Monitors,2469.37,6,0.2,214.41
ORD-01889,2022-07-17,2022-07-24,Standard Class,CUST-1289,Home Office,Denver,Central,Technology,Phones,5066.78,2,0.0,1365.41
ORD-01890,2022-03-06,2022-03-13,Standard Class,CUST-1088,Corporate,Portland,West,Technology,Laptops,4644.51,4,0.1,996.94
ORD-01891,2021-11-29,2021-11-30,First Class,CUST-1164,Consumer,Dallas,Central,Technology,Laptops,4033.13,3,0.0,704.33
ORD-01892,2023-04-15,2023-04-16,First Class,CUST-1047,Consumer,Atlanta,East,Technology,Phones,2881.58,2,0.0,296.77
ORD-01893,2023-06-21,2023-06-23,Standard Class,CUST-1065,Consumer,Portland,West,Furniture,Chairs,1556.76,3,0.0,104.88
ORD-01894,2022-02-06,2022-02-08,Second Class,CUST-1042,Consumer,Miami,South,Furniture,Bookcases,756.53,6,0.2,-86.51
ORD-01895,2022-09-09,2022-09-12,Standard Class,CUST-1136,Consumer,Los Angeles,West,Office Supplies,Labels,367.26,5,0.15,93.64
ORD-01896,2021-03-12,2021-03-19,Second Class,CUST-1007,Corporate,Boston,East,Office Supplies,Paper,490.94,2,0.1,171.12
ORD-01897,2023-09-12,2023-09-16,Standard Class,CUST-1207,Consumer,Dallas,Central,Technology,Phones,3910.8,5,0.1,834.56
ORD-01898,2022-07-27,2022-08-03,Standard Class,CUST-1174,Corporate,Boston,East,Furniture,Tables,4219.41,3,0.0,730.51
ORD-01899,2022-12-03,2022-12-08,Second Class,CUST-1064,Corporate,Denver,Central,Office Supplies,Labels,129.35,5,0.0,26.69
ORD-01900,2022-12-13,2022-12-16,Standard Class,CUST-1203,Corporate,Chicago,Central,Technology,Monitors,744.54,2,0.4,70.24
ORD-01901,2022-12-26,2022-12-31,Standard Class,CUST-1272,Corporate,San Francisco,West,Office Supplies,Paper,165.84,1,0.1,46.87
ORD-01902,2021-12-06,2021-12-13,Standard Class,CUST-1276,Consumer,Dallas,Central,Furniture,Tables,1885.33,2,0.2,71.22
ORD-01903,2023-04-01,2023-04-04,Same Day,CUST-1153,Consumer,New Orleans,South,Office Supplies,Labels,172.25,2,0.3,28.77
ORD-01904,2021-05-17,2021-05-18,Second Class,CUST-1200,Consumer,Houston,Central,Technology,Accessories,3873.78,2,0.0,1024.57
ORD-01905,2022-04-09,2022-04-12,Standard Class,CUST-1077,Consumer,Philadelphia,East,Office Supplies,Labels,101.46,6,0.0,39.05
ORD-01906,2022-09-30,2022-10-05,Standard Class,CUST-1277,Consumer,Houston,Central,Technology,Laptops,1744.03,1,0.0,327.27
ORD-01907,2021-03-25,2021-03-29,First Class,CUST-1086,Home Office,Seattle,West,Office Supplies,Labels,379.52,5,0.0,120.17
ORD-01908,2023-01-13,2023-01-15,Standard Class,CUST-1029,Corporate,Dallas,Central,Office Supplies,Labels,419.38,4,0.2,142.93
ORD-01909,2022-11-05,2022-11-09,Second Class,CUST-1248,Home Office,Houston,Central,Office Supplies,Pens,152.57,1,0.5,-4.46
ORD-01910,2023-09-27,2023-10-02,Standard Class,CUST-1195,Corporate,Portland,West,Technology,Monitors,5742.98,6,0.1,1286.88
ORD-01911,2022-05-04,2022-05-07,Standard Class,CUST-1177,Corporate,New York,East,Technology,Phones,4909.7,1,0.2,705.32
ORD-01912,2023-06-04,2023-06-11,First Class,CUST-1050,Home Office,Miami,South,Office Supplies,Labels,246.01,3,0.1,38.39
ORD-01913,2022-12-06,2022-12-09,Standard Class,CUST-1234,Home Office,Denver,Central,Technology,Monitors,4878.47,3,0.0,1252.51
ORD-01914,2022-10-22,2022-10-29,First Class,CUST-1045,Consumer,Dallas,Central,Office Supplies,Pens,151.66,4,0.2,21.69
ORD-01915,2023-04-12,2023-04-15,Second Class,CUST-1248,Consumer,Boston,East,Furniture,Tables,1851.3,6,0.2,-184.14
ORD-01916,2021-08-17,2021-08-19,Standard Class,CUST-1038,Home Office,Nashville,South,Furniture,Storage,2613.94,4,0.2,-40.35
ORD-01917,2022-11-28,2022-12-03,Standard Class,CUST-1150,Home Office,Denver,Central,Technology,Phones,1216.49,6,0.4,-96.44
ORD-01918,2021-11-14,2021-11-21,Standard Class,CUST-1125,Consumer,Philadelphia,East,Office Supplies,Binders,148.94,2,0.0,60.81
ORD-01919,2021-02-12,2021-02-17,Standard Class,CUST-1098,Consumer,Philadelphia,East,Office Supplies,Labels,300.3,5,0.0,101.44
ORD-01920,2023-01-16,2023-01-19,Second Class,CUST-1276,Corporate,Atlanta,East,Furniture,Storage,1749.79,3,0.3,59.9
ORD-01921,2021-07-17,2021-07-22,Second Class,CUST-1178,Corporate,Philadelphia,East,Furniture,Tables,3912.6,2,0.0,612.61
ORD-01922,2023-06-13,2023-06-14,Standard Class,CUST-1029,Consumer,New York,East,Office Supplies,Paper,286.42,6,0.0,89.4
ORD-01923,2022-07-20,2022-07-25,Standard Class,CUST-1068,Consumer,Nashville,South,Office Supplies,Labels,35.31,6,0.15,8.75
ORD-01924,2022-11-08,2022-11-10,Second Class,CUST-1300,Corporate,Houston,Central,Office Supplies,Paper,350.52,6,0.0,117.39
ORD-01925,2021-09-03,2021-09-04,Standard Class,CUST-1091,Corporate,Miami,South,Furniture,Chairs,3888.05,2,0.15,226.05
ORD-01926,2021-07-12,2021-07-16,Standard Class,CUST-1070,Corporate,Atlanta,East,Office Supplies,Binders,282.34,4,0.2,55.15
ORD-01927,2022-06-01,2022-06-05,Standard Class,CUST-1041,Consumer,Seattle,West,Office Supplies,Paper,54.47,6,0.0,13.98
ORD-01928,2021-05-02,2021-05-09,Standard Class,CUST-1002,Home Office,New York,East,Furniture,Chairs,1468.7,1,0.0,288.28
ORD-01929,2022-01-22,2022-01-29,Same Day,CUST-1079,Home Office,Seattle,West,Furniture,Bookcases,2079.87,1,0.1,299.38
ORD-01930,2023-07-01,2023-07-02,First Class,CUST-1055,Corporate,Nashville,South,Office Supplies,Paper,76.16,3,0.2,13.55
ORD-01931,2021-11-14,2021-11-19,Standard Class,CUST-1229,Home Office,Philadelphia,East,Furniture,Tables,3993.59,4,0.4,-451.3
ORD-01932,2023-10-03,2023-10-05,Same Day,CUST-1050,Consumer,Boston,East,Office Supplies,Binders,120.14,4,0.0,51.56
ORD-01933,2023-12-26,2023-12-31,Second Class,CUST-1149,Home Office,Houston,Central,Office Supplies,Binders,124.31,2,0.0,29.07
ORD-01934,2021-08-02,2021-08-05,Standard Class,CUST-1028,Consumer,Atlanta,East,Office Supplies,Labels,345.53,3,0.0,154.82
ORD-01935,2021-12-22,2021-12-29,Second Class,CUST-1197,Consumer,Los Angeles,West,Furniture,Chairs,569.89,3,0.1,-50.26
ORD-01936,2022-01-01,2022-01-06,Second Class,CUST-1113,Corporate,Denver,Central,Technology,Phones,737.03,2,0.3,-22.31
ORD-01937,2021-02-01,2021-02-02,Second Class,CUST-1002,Consumer,Denver,Central,Office Supplies,Binders,194.19,3,0.3,15.36
ORD-01938,2023-04-04,2023-04-05,Standard Class,CUST-1292,Home Office,Charlotte,South,Office Supplies,Pens,49.7,4,0.1,10.66
ORD-01939,2023-04-28,2023-05-02,Standard Class,CUST-1005,Consumer,Seattle,West,Office Supplies,Pens,72.52,5,0.2,16.1
ORD-01940,2021-05-25,2021-06-01,Second Class,CUST-1274,Consumer,Portland,West,Office Supplies,Labels,30.22,2,0.3,5.2
ORD-01941,2022-06-20,2022-06-21,Standard Class,CUST-1284,Consumer,Charlotte,South,Furniture,Bookcases,4459.78,1,0.2,316.67
ORD-01942,2022-04-14,2022-04-15,Standard Class,CUST-1123,Consumer,Los Angeles,West,Office Supplies,Paper,251.6,1,0.0,93.95
ORD-01943,2023-10-29,2023-10-31,First Class,CUST-1174,Consumer,Philadelphia,East,Furniture,Bookcases,4219.6,2,0.0,-195.99
ORD-01944,2021-04-26,2021-04-30,First Class,CUST-1099,Consumer,New Orleans,South,Office Supplies,Pens,162.28,6,0.1,33.48
ORD-01945,2023-12-19,2023-12-22,Standard Class,CUST-1033,Consumer,Portland,West,Furniture,Storage,1883.97,1,0.1,-38.83
ORD-01946,2021-03-20,2021-03-22,Standard Class,CUST-1198,Corporate,Philadelphia,East,Furniture,Chairs,3265.17,1,0.0,-160.47
ORD-01947,2023-09-03,2023-09-08,Standard Class,CUST-1121,Corporate,Miami,South,Office Supplies,Binders,251.16,6,0.15,55.68
ORD-01948,2023-07-20,2023-07-25,First Class,CUST-1198,Consumer,Atlanta,East,Office Supplies,Pens,265.04,2,0.0,95.22
ORD-01949,2021-03-29,2021-04-02,Standard Class,CUST-1180,Consumer,New York,East,Office Supplies,Paper,64.5,6,0.5,-1.21
ORD-01950,2023-03-07,2023-03-11,Standard Class,CUST-1105,Consumer,Atlanta,East,Technology,Monitors,2642.28,5,0.15,136.4
ORD-01951,2023-04-17,2023-04-20,Second Class,CUST-1231,Home Office,Boston,East,Technology,Laptops,3362.4,5,0.0,652.46
ORD-01952,2023-02-27,2023-03-04,First Class,CUST-1088,Consumer,San Francisco,West,Furniture,Storage,3336.13,5,0.0,5.38
ORD-01953,2022-05-19,2022-05-26,Standard Class,CUST-1271,Consumer,Philadelphia,East,Technology,Laptops,2001.11,5,0.0,573.53
ORD-01954,2021-04-19,2021-04-22,Standard Class,CUST-1077,Consumer,Chicago,Central,Office Supplies,Binders,231.53,6,0.4,20.65
ORD-01955,2023-07-04,2023-07-08,Standard Class,CUST-1081,Corporate,Houston,Central,Office Supplies,Pens,108.2,5,0.0,24.39
ORD-01956,2021-11-21,2021-11-26,Second Class,CUST-1058,Corporate,Los Angeles,West,Office Supplies,Paper,289.3,2,0.15,56.5
ORD-01957,2023-02-20,2023-02-24,Standard Class,CUST-1225,Corporate,Miami,South,Office Supplies,Paper,96.02,3,0.2,23.67
ORD-01958,2022-12-06,2022-12-09,First Class,CUST-1201,Home Office,New York,East,Office Supplies,Paper,444.7,3,0.0,103.94
ORD-01959,2021-06-20,2021-06-23,Standard Class,CUST-1086,Home Office,Nashville,South,Office Supplies,Binders,369.63,4,0.0,156.27
ORD-01960,2021-02-18,2021-02-22,First Class,CUST-1134,Home Office,Seattle,West,Furniture,Bookcases,1283.13,3,0.0,12.45
ORD-01961,2023-07-28,2023-08-04,First Class,CUST-1005,Corporate,Boston,East,Furniture,Storage,236.42,5,0.0,46.0
ORD-01962,2021-03-15,2021-03-22,Standard Class,CUST-1208,Home Office,Philadelphia,East,Office Supplies,Binders,409.7,4,0.0,164.2
ORD-01963,2022-07-01,2022-07-02,Standard Class,CUST-1058,Corporate,New Orleans,South,Office Supplies,Paper,109.95,5,0.2,36.1
ORD-01964,2021-05-14,2021-05-16,Standard Class,CUST-1006,Consumer,Chicago,Central,Technology,Laptops,2424.62,1,0.2,418.82
ORD-01965,2023-08-02,2023-08-09,Second Class,CUST-1102,Consumer,Miami,South,Office Supplies,Pens,118.48,2,0.1,19.44
ORD-01966,2022-04-23,2022-04-25,First Class,CUST-1243,Consumer,Los Angeles,West,Office Supplies,Binders,12.25,2,0.0,4.37
ORD-01967,2021-05-06,2021-05-10,Second Class,CUST-1073,Consumer,Philadelphia,East,Office Supplies,Labels,31.81,3,0.0,14.11
ORD-01968,2022-04-12,2022-04-14,First Class,CUST-1111,Consumer,Chicago,Central,Office Supplies,Paper,168.01,3,0.1,46.48
ORD-01969,2022-05-31,2022-06-03,Same Day,CUST-1030,Corporate,Chicago,Central,Furniture,Bookcases,1382.31,6,0.0,101.57
ORD-01970,2021-06-30,2021-07-03,Second Class,CUST-1291,Consumer,Portland,West,Office Supplies,Labels,230.21,1,0.15,63.62
ORD-01971,2023-09-29,2023-10-02,Standard Class,CUST-1180,Consumer,Atlanta,East,Technology,Accessories,2911.22,6,0.0,390.43
ORD-01972,2023-07-16,2023-07-18,First Class,CUST-1162,Consumer,Atlanta,East,Furniture,Storage,1366.16,2,0.0,-59.95
ORD-01973,2021-12-20,2021-12-22,First Class,CUST-1076,Consumer,New York,East,Furniture,Tables,2215.99,4,0.0,-101.72
ORD-01974,2022-07-23,2022-07-25,First Class,CUST-1249,Consumer,Portland,West,Technology,Laptops,2547.5,2,0.0,737.42
ORD-01975,2023-09-04,2023-09-09,Standard Class,CUST-1213,Consumer,New York,East,Office Supplies,Binders,84.51,2,0.1,23.12
ORD-01976,2023-05-29,2023-06-03,Second Class,CUST-1065,Corporate,Boston,East,Furniture,Bookcases,552.85,3,0.1,-8.14
ORD-01977,2022-10-31,2022-11-07,Standard Class,CUST-1143,Consumer,Portland,West,Furniture,Storage,1341.49,4,0.1,168.3
ORD-01978,2022-04-14,2022-04-21,First Class,CUST-1240,Home Office,Dallas,Central,Office Supplies,Pens,145.54,5,0.2,23.62
ORD-01979,2022-10-21,2022-10-22,Standard Class,CUST-1136,Consumer,New York,East,Office Supplies,Pens,294.26,6,0.1,109.68
ORD-01980,2021-05-01,2021-05-05,Standard Class,CUST-1287,Corporate,Houston,Central,Technology,Monitors,767.15,4,0.0,203.27
ORD-01981,2022-02-14,2022-02-21,Second Class,CUST-1268,Home Office,Charlotte,South,Technology,Accessories,632.85,2,0.0,70.95
ORD-01982,2021-01-23,2021-01-26,First Class,CUST-1215,Consumer,Portland,West,Office Supplies,Pens,85.69,6,0.0,17.76
ORD-01983,2021-11-18,2021-11-23,Standard Class,CUST-1101,Consumer,Dallas,Central,Technology,Monitors,3664.56,3,0.0,566.95
ORD-01984,2021-04-18,2021-04-21,Standard Class,CUST-1281,Consumer,San Francisco,West,Office Supplies,Labels,255.37,4,0.0,104.18
ORD-01985,2021-03-12,2021-03-19,Second Class,CUST-1067,Consumer,Atlanta,East,Technology,Monitors,595.48,6,0.3,-23.12
ORD-01986,2022-04-27,2022-04-28,First Class,CUST-1252,Corporate,Los Angeles,West,Furniture,Chairs,4148.76,1,0.0,220.55
ORD-01987,2021-07-03,2021-07-05,Second Class,CUST-1122,Corporate,Atlanta,East,Furniture,Chairs,689.96,2,0.2,46.34
